Date,Site,Transect,Code,Species,length (cm),Phase,a,b,Biomass,Family
2011,Calabas,3,prp,Scarus taeniopterus,13,j,-3.2257,2.3852,65.53566097,Scaridae
2011,Calabas,3,prp,Scarus taeniopterus,15,j,-3.2257,2.3852,92.1961681,Scaridae
2011,Calabas,3,prp,Scarus taeniopterus,20,j,-3.2257,2.3852,183.1119745,Scaridae
2011,Calabas,3,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2011,Calabas,3,qup,Scarus vetula,32,i,-5.0162,3.1109,598.5095266,Scaridae
2011,Calabas,3,rdp,Sparisoma aurofrenatum,22,i,-4.0781,2.7438,223.3774617,Scaridae
2011,Calabas,4,ocs,Acanthurus bahianus,19,,-4.6005,2.9752,151.0941722,Acanthuridae
2011,Calabas,4,ocs,Acanthurus bahianus,20,,-4.6005,2.9752,176.0047721,Acanthuridae
2011,Calabas,4,ocs,Acanthurus bahianus,20,,-4.6005,2.9752,176.0047721,Acanthuridae
2011,Calabas,4,ocs,Acanthurus bahianus,20,,-4.6005,2.9752,176.0047721,Acanthuridae
2011,Calabas,4,ocs,Acanthurus bahianus,21,,-4.6005,2.9752,203.5011396,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,4,ytd,Microspathodon chrysurus,18,,-4.7033,3.0825,177.2464301,Pomacentridae
2011,Calabas,4,strp,Scarus iseri,18,i,-4.8887,3.0548,100.1627982,Scaridae
2011,Calabas,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2011,Calabas,4,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2011,Calabas,4,prp,Scarus taeniopterus,30,t,-3.2257,2.3852,481.6478397,Scaridae
2011,Calabas,4,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2011,Calabas,4,qup,Scarus vetula,31,i,-5.0162,3.1109,542.2219485,Scaridae
2011,Calabas,4,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2011,Calabas,4,qup,Scarus vetula,40,t,-5.0162,3.1109,1198.25273,Scaridae
2011,Calabas,4,rdp,Sparisoma aurofrenatum,21,i,-4.0781,2.7438,196.6098631,Scaridae
2011,Calabas,5,dcf,Acanthurus chirurgus,25,,-2.4262,2.0768,357.9660257,Acanthuridae
2011,Calabas,5,blt,Acanthurus coeruleus,24,,-2.8242,2.2638,366.5407034,Acanthuridae
2011,Calabas,5,ytd,Microspathodon chrysurus,13,,-4.7033,3.0825,65.00254842,Pomacentridae
2011,Calabas,5,ytd,Microspathodon chrysurus,15,,-4.7033,3.0825,101.0418539,Pomacentridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,22,t,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2011,Calabas,5,prp,Scarus taeniopterus,28,t,-3.2257,2.3852,408.5651661,Scaridae
2011,Calabas,5,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2011,Calabas,5,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2011,Calabas,5,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2011,Calabas,5,rdp,Sparisoma aurofrenatum,22,i,-4.0781,2.7438,223.3774617,Scaridae
2011,Calabas,5,stop,Sparisoma viride,31,i,-4.4317,2.9051,639.668341,Scaridae
2011,Calabas,5,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2011,Calabas,6,blt,Acanthurus coeruleus,20,,-2.8242,2.2638,242.5893351,Acanthuridae
2011,Calabas,6,blt,Acanthurus coeruleus,20,,-2.8242,2.2638,242.5893351,Acanthuridae
2011,Calabas,6,blt,Acanthurus coeruleus,20,,-2.8242,2.2638,242.5893351,Acanthuridae
2011,Calabas,6,blt,Acanthurus coeruleus,23,,-2.8242,2.2638,332.8736937,Acanthuridae
2011,Calabas,6,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,21,i,-3.2257,2.3852,205.7109746,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,23,i,-3.2257,2.3852,255.5602089,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,23,i,-3.2257,2.3852,255.5602089,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,23,i,-3.2257,2.3852,255.5602089,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,18,j,-3.2257,2.3852,142.4216389,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,19,j,-3.2257,2.3852,162.025395,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2011,Calabas,6,prp,Scarus taeniopterus,24,t,-3.2257,2.3852,282.8654168,Scaridae
2011,Calabas,6,qup,Scarus vetula,38,t,-5.0162,3.1109,1021.524508,Scaridae
2011,Calabas,6,rdp,Sparisoma aurofrenatum,20,i,-4.0781,2.7438,171.9753104,Scaridae
2011,Calabas,6,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2011,Calabas,6,stop,Sparisoma viride,33,t,-4.4317,2.9051,767.069733,Scaridae
2011,Calabas,7,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2011,Calabas,7,blt,Acanthurus coeruleus,22,,-2.8242,2.2638,301.0069095,Acanthuridae
2011,Calabas,7,blt,Acanthurus coeruleus,22,,-2.8242,2.2638,301.0069095,Acanthuridae
2011,Calabas,7,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2011,Calabas,7,prp,Scarus taeniopterus,22,t,-3.2257,2.3852,229.8510957,Scaridae
2011,Calabas,7,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2011,Calabas,7,prp,Scarus taeniopterus,30,t,-3.2257,2.3852,481.6478397,Scaridae
2011,Calabas,7,stop,Sparisoma viride,28,i,-4.4317,2.9051,475.925305,Scaridae
2011,Calabas,7,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2011,Calabas,7,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2011,Calabas,7,stop,Sparisoma viride,32,i,-4.4317,2.9051,701.4733917,Scaridae
2011,Calabas,7,stop,Sparisoma viride,32,i,-4.4317,2.9051,701.4733917,Scaridae
2011,Calabas,7,stop,Sparisoma viride,32,i,-4.4317,2.9051,701.4733917,Scaridae
2011,Calabas,7,stop,Sparisoma viride,33,t,-4.4317,2.9051,767.069733,Scaridae
2011,Calabas,7,stop,Sparisoma viride,33,t,-4.4317,2.9051,767.069733,Scaridae
2011,Calabas,8,ocs,Acanthurus bahianus,18,,-4.6005,2.9752,128.6431771,Acanthuridae
2011,Calabas,8,blt,Acanthurus coeruleus,18,,-2.8242,2.2638,191.1110933,Acanthuridae
2011,Calabas,8,blt,Acanthurus coeruleus,18,,-2.8242,2.2638,191.1110933,Acanthuridae
2011,Calabas,8,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2011,Calabas,8,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2011,Calabas,8,prp,Scarus taeniopterus,20,,-3.2257,2.3852,183.1119745,Scaridae
2011,Calabas,8,qup,Scarus vetula,33,i,-5.0162,3.1109,658.6353186,Scaridae
2011,Calabas,8,stop,Sparisoma viride,32,i,-4.4317,2.9051,701.4733917,Scaridae
2011,Calabas,8,stop,Sparisoma viride,32,i,-4.4317,2.9051,701.4733917,Scaridae
2011,Calabas,8,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2011,Eighteenth Palm,1,blt,Acanthurus coeruleus,18,,-2.8242,2.2638,191.1110933,Acanthuridae
2011,Eighteenth Palm,1,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2011,Eighteenth Palm,1,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2011,Eighteenth Palm,1,stop,Sparisoma viride,28,i,-4.4317,2.9051,475.925305,Scaridae
2011,Eighteenth Palm,1,stop,Sparisoma viride,32,i,-4.4317,2.9051,701.4733917,Scaridae
2011,Eighteenth Palm,2,ocs,Acanthurus bahianus,18,,-4.6005,2.9752,128.6431771,Acanthuridae
2011,Eighteenth Palm,2,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2011,Eighteenth Palm,2,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2011,Eighteenth Palm,2,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2011,Eighteenth Palm,2,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2011,Eighteenth Palm,2,prp,Scarus taeniopterus,23,i,-3.2257,2.3852,255.5602089,Scaridae
2011,Eighteenth Palm,2,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2011,Eighteenth Palm,2,qup,Scarus vetula,34,t,-5.0162,3.1109,722.7327969,Scaridae
2011,Eighteenth Palm,2,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2011,Eighteenth Palm,2,stop,Sparisoma viride,14,i,-4.4317,2.9051,63.53551528,Scaridae
2011,Eighteenth Palm,2,stop,Sparisoma viride,25,i,-4.4317,2.9051,342.4171586,Scaridae
2011,Eighteenth Palm,2,stop,Sparisoma viride,34,t,-4.4317,2.9051,836.5644437,Scaridae
2011,Eighteenth Palm,3,ocs,Acanthurus bahianus,16,,-4.6005,2.9752,90.61451544,Acanthuridae
2011,Eighteenth Palm,3,ocs,Acanthurus bahianus,17,,-4.6005,2.9752,108.5254589,Acanthuridae
2011,Eighteenth Palm,3,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2011,Eighteenth Palm,3,ytd,Microspathodon chrysurus,15,,-4.7033,3.0825,101.0418539,Pomacentridae
2011,Eighteenth Palm,3,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2011,Eighteenth Palm,3,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2011,Eighteenth Palm,3,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,3,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,3,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,3,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,3,prp,Scarus taeniopterus,13,j,-3.2257,2.3852,65.53566097,Scaridae
2011,Eighteenth Palm,3,prp,Scarus taeniopterus,15,j,-3.2257,2.3852,92.1961681,Scaridae
2011,Eighteenth Palm,3,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2011,Eighteenth Palm,3,qup,Scarus vetula,20,i,-5.0162,3.1109,138.6992822,Scaridae
2011,Eighteenth Palm,3,qup,Scarus vetula,28,i,-5.0162,3.1109,395.0607826,Scaridae
2011,Eighteenth Palm,3,stop,Sparisoma viride,27,i,-4.4317,2.9051,428.2080932,Scaridae
2011,Eighteenth Palm,3,stop,Sparisoma viride,32,i,-4.4317,2.9051,701.4733917,Scaridae
2011,Eighteenth Palm,4,ocs,Acanthurus bahianus,18,,-4.6005,2.9752,128.6431771,Acanthuridae
2011,Eighteenth Palm,4,ytd,Microspathodon chrysurus,15,,-4.7033,3.0825,101.0418539,Pomacentridae
2011,Eighteenth Palm,4,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2011,Eighteenth Palm,4,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Eighteenth Palm,4,prp,Scarus taeniopterus,21,t,-3.2257,2.3852,205.7109746,Scaridae
2011,Eighteenth Palm,4,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2011,Eighteenth Palm,4,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2011,Eighteenth Palm,4,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2011,Eighteenth Palm,4,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2011,Eighteenth Palm,4,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2011,Eighteenth Palm,4,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,24,t,-3.2257,2.3852,282.8654168,Scaridae
2011,Eighteenth Palm,5,prp,Scarus taeniopterus,33,t,-3.2257,2.3852,604.5878976,Scaridae
2011,Eighteenth Palm,5,qup,Scarus vetula,28,i,-5.0162,3.1109,395.0607826,Scaridae
2011,Eighteenth Palm,5,qup,Scarus vetula,34,t,-5.0162,3.1109,722.7327969,Scaridae
2011,Eighteenth Palm,5,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2011,Eighteenth Palm,5,stop,Sparisoma viride,28,i,-4.4317,2.9051,475.925305,Scaridae
2011,Eighteenth Palm,6,strp,Scarus iseri,20,t,-4.8887,3.0548,138.1931228,Scaridae
2011,Eighteenth Palm,6,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2011,Eighteenth Palm,6,qup,Scarus vetula,29,i,-5.0162,3.1109,440.6298673,Scaridae
2011,Eighteenth Palm,6,qup,Scarus vetula,32,i,-5.0162,3.1109,598.5095266,Scaridae
2011,Eighteenth Palm,6,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2011,Eighteenth Palm,6,rdp,Sparisoma aurofrenatum,22,i,-4.0781,2.7438,223.3774617,Scaridae
2011,Eighteenth Palm,6,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2011,Eighteenth Palm,6,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2011,Eighteenth Palm,6,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2011,Eighteenth Palm,6,stop,Sparisoma viride,33,t,-4.4317,2.9051,767.069733,Scaridae
2011,Eighteenth Palm,7,ocs,Acanthurus bahianus,18,,-4.6005,2.9752,128.6431771,Acanthuridae
2011,Eighteenth Palm,7,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2011,Eighteenth Palm,7,blt,Acanthurus coeruleus,17,,-2.8242,2.2638,167.9152994,Acanthuridae
2011,Eighteenth Palm,7,blt,Acanthurus coeruleus,17,,-2.8242,2.2638,167.9152994,Acanthuridae
2011,Eighteenth Palm,7,blt,Acanthurus coeruleus,17,,-2.8242,2.2638,167.9152994,Acanthuridae
2011,Eighteenth Palm,7,blt,Acanthurus coeruleus,18,,-2.8242,2.2638,191.1110933,Acanthuridae
2011,Eighteenth Palm,7,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2011,Eighteenth Palm,7,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2011,Eighteenth Palm,7,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2011,Eighteenth Palm,7,qup,Scarus vetula,28,i,-5.0162,3.1109,395.0607826,Scaridae
2011,Eighteenth Palm,7,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2011,Eighteenth Palm,7,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2011,Eighteenth Palm,7,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2011,Eighteenth Palm,8,strp,Scarus iseri,23,t,-4.8887,3.0548,211.7903624,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2011,Eighteenth Palm,8,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2011,Eighteenth Palm,8,qup,Scarus vetula,25,i,-5.0162,3.1109,277.684458,Scaridae
2011,Eighteenth Palm,8,rdp,Sparisoma aurofrenatum,20,i,-4.0781,2.7438,171.9753104,Scaridae
2011,Eighteenth Palm,8,rdp,Sparisoma aurofrenatum,23,i,-4.0781,2.7438,252.3532118,Scaridae
2011,Eighteenth Palm,8,rtp,Sparisoma chrysopterum,35,t,-3.0509,2.3192,706.8098749,Scaridae
2011,Eighteenth Palm,8,stop,Sparisoma viride,28,i,-4.4317,2.9051,475.925305,Scaridae
2011,Eighteenth Palm,8,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2011,Eighteenth Palm,8,stop,Sparisoma viride,35,t,-4.4317,2.9051,910.0642946,Scaridae
2011,Forest,1,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2011,Forest,1,blt,Acanthurus coeruleus,18,,-2.8242,2.2638,191.1110933,Acanthuridae
