Diver,Date,Site,Management,Dive number,Transect number,Species Code,Common name,Species,Functional Feeding Group,Family,Length (cm),Number,Phase,a,b,weight (g),num x weight (g)
MWW,3/5/17,Calabas,FPA,1,2,BhW,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,10,1,,0.00891,3.01,9.117540561,9.117540561
MWW,3/5/17,Calabas,FPA,1,2,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,20,1,,0.01349,3,107.92,107.92
MWW,3/5/17,Calabas,FPA,1,2,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,22,1,,0.01349,3,143.64152,143.64152
MWW,3/5/17,Calabas,FPA,1,2,SmG,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,12,1,,0.01259,2.99,21.2215771,21.2215771
MWW,3/5/17,Calabas,FPA,1,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,25,1,,0.01072,3.12,246.4720132,246.4720132
MWW,3/5/17,Calabas,FPA,1,2,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,12,1,,0.01122,3.07,23.07168334,23.07168334
MWW,3/5/17,Calabas,FPA,1,2,spg,Spanish Grunt,Haemulon macrostomum,Carnivores,Haemulidae,20,1,,0.0244,2.039,10.96957969,10.96957969
MWW,3/5/17,Calabas,FPA,1,2,spg,Spanish Grunt,Haemulon macrostomum,Carnivores,Haemulidae,19,1,,0.0244,2.039,9.880261034,9.880261034
MWW,3/5/17,Calabas,FPA,1,2,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,18,2,,0.01202,3.06,83.37547733,166.7509547
MWW,3/5/17,Calabas,FPA,1,2,StrP,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,20,1,I,0.01096,3.01,90.34639772,90.34639772
MWW,3/5/17,Calabas,FPA,1,2,QuP,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,30,1,I,0.0138,3.03,412.6259034,412.6259034
MWW,3/5/17,Calabas,FPA,1,2,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,32,1,I,0.0138,3.04,519.4395582,519.4395582
MWW,3/5/17,Calabas,FPA,1,2,CsG,Caesar Grunt,Haemulon carbonarium,Carnivores,Haemulidae,25,1,,0.01738,2.98,254.6308372,254.6308372
MWW,3/5/17,Calabas,FPA,1,2,ReH,Red Hind,Epinephelus guttatus,Carnivores,Serranidae,16,1,,0.01148,3.04,52.53716519,52.53716519
MWW,3/5/17,Calabas,FPA,1,2,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,20,1,,0.01122,3.07,110.7018666,110.7018666
MWW,3/5/17,Calabas,FPA,1,2,BlG,Blue Stripped Grunt,Haemulon sciurus,Carnivores,Haemulidae,30,1,,0.01549,2.98,390.7264008,390.7264008
MWW,3/5/17,Calabas,FPA,1,3,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,35,1,,0.01413,2.98,564.2413813,564.2413813
MWW,3/5/17,Calabas,FPA,1,3,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,32,1,,0.01413,2.98,432.0053222,432.0053222
MWW,3/5/17,Calabas,FPA,1,3,CuS,Cubera Snapper,Lutjanus cyanopterus,Carnivores,Lutjanidae,60,1,,0.0151,3.0601,4171.551299,4171.551299
MWW,3/5/17,Calabas,FPA,1,3,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,30,1,T,0.0138,3.04,426.9015196,426.9015196
MWW,3/5/17,Calabas,FPA,1,3,QuP,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,41,1,T,0.0138,3.03,1063.198052,1063.198052
MWW,3/5/17,Calabas,FPA,1,3,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,15,5,,0.01202,3.06,47.72475641,238.623782
MWW,3/5/17,Calabas,FPA,1,3,SmG,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,13,1,,0.01259,2.99,26.9597806,26.9597806
MWW,3/5/17,Calabas,FPA,1,3,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,14,1,,0.01349,3,37.01656,37.01656
MWW,3/5/17,Calabas,FPA,1,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,20,1,,0.01072,3.12,122.8593948,122.8593948
MWW,3/5/17,Calabas,FPA,1,3,BlC,Blue Chromis,Chromis cyanea,Planktivore,Pomacentridae,10,1,,0.01479,2.98,14.12434035,14.12434035
MWW,3/5/17,Calabas,FPA,1,3,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,18,1,,0.01122,3.07,80.10865638,80.10865638
MWW,3/5/17,Calabas,FPA,1,3,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,12,1,,0.01122,3.07,23.07168334,23.07168334
MWW,3/5/17,Calabas,FPA,1,3,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,30,1,I,0.0138,3.04,426.9015196,426.9015196
MWW,3/5/17,Calabas,FPA,1,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,22,1,,0.01072,3.12,165.4068723,165.4068723
MWW,3/5/17,Calabas,FPA,1,3,BhW,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,8,20,,0.00891,3.01,4.657775637,93.15551273
MWW,3/5/17,Calabas,FPA,1,3,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,20,1,,0.01122,3.07,110.7018666,110.7018666
MWW,3/5/17,Calabas,FPA,1,3,ham,Hamlet spp.,Hypoplectrus puella,Carnivores,Serranidae,12,1,,0.01778,3.03,33.10174831,33.10174831
MWW,3/5/17,Calabas,FPA,1,3,MgS,Mahogany Snapper,Lutjanus mahogoni,Carnivores,Lutjanidae,22,3,,0.01698,2.96,159.7749981,479.3249944
MWW,3/5/17,Calabas,FPA,1,3,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,24,1,T,0.0335,2.7086,183.4361709,183.4361709
MWW,3/5/17,Calabas,FPA,1,3,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,18,1,,0.01202,3.06,83.37547733,83.37547733
MWW,3/5/17,Calabas,FPA,1,3,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,22,1,,0.01349,3,143.64152,143.64152
MWW,3/5/17,Calabas,FPA,1,3,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,18,1,,0.01349,3,78.67368,78.67368
MWW,3/5/17,Calabas,FPA,1,3,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,14,1,,0.01349,3,37.01656,37.01656
MWW,3/5/17,Calabas,FPA,1,3,CrF,Creole Fish,Paranthias furcifer,Carnivores,Serranidae,22,1,,0.0135,3.043,164.182168,164.182168
MWW,3/5/17,Calabas,FPA,1,3,snp,Sharp-nose puffer ,Canthigaster rostrata,Omnivores,Tetraodontidae,12,1,,0.02239,2.96,35.02922927,35.02922927
MWW,3/5/17,Calabas,FPA,1,3,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,15,3,,0.01349,3,45.52875,136.58625
MWW,3/5/17,Calabas,FPA,1,3,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,12,1,,0.01349,3,23.31072,23.31072
MWW,3/5/17,Calabas,FPA,1,3,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,18,1,I,0.0335,2.7086,84.15422298,84.15422298
MWW,3/5/17,Calabas,FPA,1,3,DcF,Doctorfish,Acanthurus chirurgus,Herbivores,Acanthuridae,20,1,,0.02089,2.96,148.2474484,148.2474484
MWW,3/5/17,Calabas,FPA,1,3,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,20,1,,0.01122,3.07,110.7018666,110.7018666
MWW,3/5/17,Calabas,FPA,1,3,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,19,1,,0.01349,3,92.52791,92.52791
MWW,3/5/17,Calabas,FPA,1,3,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,32,1,,0.0138,3.04,519.4395582,519.4395582
MWW,3/5/17,Calabas,FPA,1,3,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,20,1,I,0.0335,2.7086,111.9475654,111.9475654
MWW,3/5/17,Calabas,FPA,1,3,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,15,6,,0.01202,3.06,47.72475641,286.3485384
MWW,3/5/17,Calabas,FPA,1,3,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,12,1,I,0.0138,3.04,26.33844157,26.33844157
MWW,3/5/17,Calabas,FPA,1,3,BlT,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,15,1,,0.02512,2.96,76.07636648,76.07636648
MWW,3/5/17,Calabas,FPA,1,3,YhW,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,12,3,,0.01,3.13,23.86916904,71.60750712
MWW,3/5/17,Calabas,FPA,1,3,BhW,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,5,5,,0.00891,3.01,1.131820139,5.659100693
MWW,3/5/17,Calabas,FPA,1,3,trum,Atlantic trumpetfish,Aulostomus maculatus,Carnivores,Aulostomidae,38,1,,0.0001,3.554,41.16715953,41.16715953
MWW,3/5/17,Calabas,FPA,1,3,trum,Atlantic trumpetfish,Aulostomus maculatus,Carnivores,Aulostomidae,51,1,,0.0001,3.554,117.1397805,117.1397805
MWW,3/5/17,Calabas,FPA,1,3,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,20,1,I,0.0138,3.04,124.4544051,124.4544051
MWW,3/5/17,Calabas,FPA,1,3,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,20,1,,0.01122,3.07,110.7018666,110.7018666
MWW,3/5/17,Calabas,FPA,1,3,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,28,1,I,0.0138,3.04,346.1302067,346.1302067
MWW,3/5/17,Calabas,FPA,1,3,BrC,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,5,80,,0.01479,2.98,1.790188599,143.2150879
MWW,3/5/17,Calabas,FPA,1,3,BrC,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,8,40,,0.01479,2.98,7.264008358,290.5603343
MWW,3/5/17,Calabas,FPA,1,3,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,35,1,,0.01413,2.98,564.2413813,564.2413813
MWW,3/5/17,Calabas,FPA,1,4,bch,Bermuda Chub,Kyphosus sectatrix,Herbivores,Kyphosidae,32,1,,0.01202,3.02,422.1408713,422.1408713
MWW,3/5/17,Calabas,FPA,1,4,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,42,1,,0.01413,2.98,971.4602775,971.4602775
MWW,3/5/17,Calabas,FPA,1,4,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,35,1,,0.0138,3.04,682.0966887,682.0966887
MWW,3/5/17,Calabas,FPA,1,4,QuP,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,48,1,T,0.0138,3.03,1714.115317,1714.115317
MWW,3/5/17,Calabas,FPA,1,4,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,25,1,,0.01122,3.07,219.6183799,219.6183799
MWW,3/5/17,Calabas,FPA,1,4,roh,Rock Hind,Epinephelus ascensionis,Carnivores,Serranidae,29,1,,0.01349,3.09,445.4733862,445.4733862
MWW,3/5/17,Calabas,FPA,1,4,SmG,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,15,5,,0.01259,2.99,41.35600648,206.7800324
MWW,3/5/17,Calabas,FPA,1,4,QuP,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,25,1,I,0.0138,3.03,237.4856172,237.4856172
MWW,3/5/17,Calabas,FPA,1,4,SgM,Sergeant Major,Abudefduf saxatilis,Carnivores,Pomacentridae,12,15,,0.0182,3.05,35.6101816,534.152724
MWW,3/5/17,Calabas,FPA,1,4,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,16,6,,0.01202,3.06,58.14489821,348.8693893
MWW,3/5/17,Calabas,FPA,1,4,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,20,1,,0.01349,3,107.92,107.92
MWW,3/5/17,Calabas,FPA,1,4,BrC,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,10,20,,0.01479,2.98,14.12434035,282.4868069
MWW,3/5/17,Calabas,FPA,1,4,BrC,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,5,80,,0.01479,2.98,1.790188599,143.2150879
MWW,3/5/17,Calabas,FPA,1,4,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,10,1,I,0.0335,2.7086,17.125561,17.125561
MWW,3/5/17,Calabas,FPA,1,4,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,10,1,J,0.0138,3.04,15.13139911,15.13139911
MWW,3/5/17,Calabas,FPA,1,4,StrP,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,21,1,T,0.01096,3.01,104.6382894,104.6382894
MWW,3/5/17,Calabas,FPA,1,4,StrP,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,23,1,,0.01096,3.01,137.5977526,137.5977526
MWW,3/5/17,Calabas,FPA,1,4,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,20,1,,0.01122,3.07,110.7018666,110.7018666
MWW,3/5/17,Calabas,FPA,1,4,DcF,Doctorfish,Acanthurus chirurgus,Herbivores,Acanthuridae,20,1,,0.02089,2.96,148.2474484,148.2474484
MWW,3/5/17,Calabas,FPA,1,4,BhW,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,5,30,,0.00891,3.01,1.131820139,33.95460416
MWW,3/5/17,Calabas,FPA,1,4,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,28,1,,0.01122,3.07,311.0054597,311.0054597
MWW,3/5/17,Calabas,FPA,1,4,YhW,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,12,4,,0.01,3.13,23.86916904,95.47667616
MWW,3/5/17,Calabas,FPA,1,4,YtS,Yellowtail Snapper,Ocyurus chrysurus,Carnivores,Lutjanidae,12,1,,0.01479,2.95,22.57110649,22.57110649
MWW,3/5/17,Calabas,FPA,1,4,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,22,1,I,0.0335,2.7086,144.9208526,144.9208526
MWW,3/5/17,Calabas,FPA,1,4,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,18,1,,0.01122,3.07,80.10865638,80.10865638
MWW,3/5/17,Calabas,FPA,1,4,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,12,1,I,0.0335,2.7086,28.06177448,28.06177448
MWW,3/5/17,Calabas,FPA,1,4,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,10,1,I,0.0335,2.7086,17.125561,17.125561
MWW,3/5/17,Calabas,FPA,1,4,YhW,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,8,1,,0.01,3.13,6.709214228,6.709214228
MWW,3/5/17,Calabas,FPA,1,4,snp,Sharp-nose puffer ,Canthigaster rostrata,Omnivores,Tetraodontidae,8,1,,0.02239,2.96,10.54873677,10.54873677
MWW,3/5/17,Calabas,FPA,1,4,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,30,1,T,0.0335,2.7086,335.7186264,335.7186264
MWW,3/5/17,Calabas,FPA,1,4,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,12,1,,0.01349,3,23.31072,23.31072
MWW,3/5/17,Calabas,FPA,1,4,Pud,Puddingwife,Halichoeres radiatus,Carnivores,Labridae,14,1,,0.0131,3.038,39.73820703,39.73820703
MWW,3/5/17,Calabas,FPA,1,4,whf,Whitespotted Filefish,Cantherhines macrocerus,Carnivores,Monacanthidae,15,1,,0.02291,2.89,57.40223838,57.40223838
MWW,3/5/17,Calabas,FPA,1,4,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,18,2,,0.01202,3.06,83.37547733,166.7509547
MWW,3/5/17,Calabas,FPA,1,4,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,16,1,,0.01202,3.06,58.14489821,58.14489821
MWW,3/5/17,Calabas,FPA,1,4,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,26,1,,0.01122,3.07,247.7199794,247.7199794
MWW,3/5/17,Calabas,FPA,1,4,BrC,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,60,5,,0.01479,2.98,2943.465163,14717.32581
MWW,3/5/17,Calabas,FPA,1,4,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,27,1,,0.0335,2.7086,252.369402,252.369402
MWW,3/5/17,Calabas,FPA,1,4,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,20,1,,0.0335,2.7086,111.9475654,111.9475654
MWW,3/5/17,Calabas,FPA,1,4,StrP,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,22,1,T,0.01096,3.01,120.3657215,120.3657215
MWW,3/5/17,Calabas,FPA,1,4,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,15,1,I,0.0335,2.7086,51.35770298,51.35770298
MWW,3/5/17,Calabas,FPA,1,4,4eB,Foureye Butterflyfish,Chaetodon capistratus,Carnivores,Chaetodontidae,12,1,,0.02512,3.1,55.65209244,55.65209244
MWW,3/5/17,Calabas,FPA,1,4,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,21,1,T,0.01072,3.12,143.0602517,143.0602517
MWW,3/5/17,Calabas,FPA,1,5,QuP,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,40,1,T,0.0138,3.03,986.5539963,986.5539963
MWW,3/5/17,Calabas,FPA,1,5,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,30,1,I,0.0138,3.04,426.9015196,426.9015196
MWW,3/5/17,Calabas,FPA,1,5,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,30,1,,0.01413,2.98,356.4211777,356.4211777
MWW,3/5/17,Calabas,FPA,1,5,FrA,French Angelfish,Pomacanthus paru,Carnivores,Pomacanthidae,26,1,,0.0309,2.95,461.4555311,461.4555311
MWW,3/5/17,Calabas,FPA,1,5,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,22,1,,0.01413,2.98,141.4365814,141.4365814
MWW,3/5/17,Calabas,FPA,1,5,BaJ,Bar Jack,Caranx ruber,Carnivores,Carangidae,26,1,,0.01698,2.95,253.5765346,253.5765346
MWW,3/5/17,Calabas,FPA,1,5,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,25,1,,0.01413,2.98,207.0157497,207.0157497
MWW,3/5/17,Calabas,FPA,1,5,QuP,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,38,1,T,0.0138,3.03,844.5461455,844.5461455
MWW,3/5/17,Calabas,FPA,1,5,BaJ,Bar Jack,Caranx ruber,Carnivores,Carangidae,30,1,,0.01698,2.95,386.763416,386.763416
MWW,3/5/17,Calabas,FPA,1,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,20,1,T,0.01072,3.12,122.8593948,122.8593948
MWW,3/5/17,Calabas,FPA,1,5,GtF,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,22,1,,0.00977,3.12,150.748614,150.748614
MWW,3/5/17,Calabas,FPA,1,5,BhW,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,10,1,,0.00891,3.01,9.117540561,9.117540561
MWW,3/5/17,Calabas,FPA,1,5,snp,Sharp-nose puffer ,Canthigaster rostrata,Omnivores,Tetraodontidae,10,1,,0.02239,2.96,20.41992269,20.41992269
MWW,3/5/17,Calabas,FPA,1,5,YhW,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,12,1,,0.01,3.13,23.86916904,23.86916904
MWW,3/5/17,Calabas,FPA,1,5,QuP,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,30,1,I,0.0138,3.03,412.6259034,412.6259034
MWW,3/5/17,Calabas,FPA,1,5,StrP,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,18,1,I,0.01096,3.01,65.79316738,65.79316738
MWW,3/5/17,Calabas,FPA,1,5,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,25,1,T,0.0335,2.7086,204.8826178,204.8826178
MWW,3/5/17,Calabas,FPA,1,5,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,20,1,I,0.0138,3.04,124.4544051,124.4544051
MWW,3/5/17,Calabas,FPA,1,5,StoP,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,30,1,I,0.0138,3.04,426.9015196,426.9015196
MWW,3/5/17,Calabas,FPA,1,5,FrG,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,15,1,,0.01349,3,45.52875,45.52875
MWW,3/5/17,Calabas,FPA,1,5,DcF,Doctorfish,Acanthurus chirurgus,Herbivores,Acanthuridae,18,1,,0.02089,2.96,108.5288135,108.5288135
MWW,3/5/17,Calabas,FPA,1,5,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Herbivores,Scaridae,35,1,T,0.01072,3.09,632.943643,632.943643
MWW,3/5/17,Calabas,FPA,1,5,snp,Sharp-nose puffer ,Canthigaster rostrata,Omnivores,Tetraodontidae,3,1,,0.02239,2.96,0.578539489,0.578539489
MWW,3/5/17,Calabas,FPA,1,5,FrA,French Angelfish,Pomacanthus paru,Carnivores,Pomacanthidae,30,1,,0.0309,2.95,703.8274177,703.8274177
MWW,3/5/17,Calabas,FPA,1,5,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,29,1,,0.01122,3.07,346.3815174,346.3815174
MWW,3/5/17,Calabas,FPA,1,5,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,25,1,,0.01122,3.07,219.6183799,219.6183799
MWW,3/5/17,Calabas,FPA,1,5,pud,Puddingwife,Halichoeres radiatus,Carnivores,Labridae,29,1,,0.0131,3.038,363.1084982,363.1084982
MWW,3/5/17,Calabas,FPA,1,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,18,1,T,0.01072,3.12,88.43923989,88.43923989
MWW,3/5/17,Calabas,FPA,1,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,16,1,I,0.01072,3.12,61.24196702,61.24196702
MWW,3/5/17,Calabas,FPA,1,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,22,1,I,0.01072,3.12,165.4068723,165.4068723
MWW,3/5/17,Calabas,FPA,1,5,SmG,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,19,1,,0.01259,2.99,83.8492142,83.8492142
MWW,3/5/17,Calabas,FPA,1,5,FrA,French Angelfish,Pomacanthus paru,Carnivores,Pomacanthidae,26,1,,0.0309,2.95,461.4555311,461.4555311
MWW,3/5/17,Calabas,FPA,1,5,SmG,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,20,30,,0.01259,2.99,97.74744564,#REF!
MWW,3/5/17,Calabas,FPA,1,5,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,20,1,,0.01202,3.06,115.0949462,#REF!
MWW,3/5/17,Calabas,FPA,1,5,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,18,1,,0.01202,3.06,83.37547733,#REF!
MWW,3/5/17,Calabas,FPA,1,5,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,16,1,,0.01202,3.06,58.14489821,#REF!
MWW,3/5/17,Calabas,FPA,1,5,DcF,Doctorfish,Acanthurus chirurgus,Herbivores,Acanthuridae,15,2,,0.02089,2.96,63.2657363,#REF!
MWW,3/5/17,Calabas,FPA,1,5,BdB,Banded Butterflyfish,Chaetodan striatus,Carnivores,Chaetodontidae,16,2,,0.02239,3.03,99.66384567,#REF!
MWW,3/5/17,Calabas,FPA,1,5,YhW,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,14,1,,0.01,3.13,38.67058586,38.67058586
MWW,3/5/17,Calabas,FPA,1,5,WhF,Whitespotted Filefish,Cantherhines macrocerus,Carnivores,Monacanthidae,23,1,,0.02291,2.89,197.4324502,197.4324502
MWW,3/5/17,Calabas,FPA,1,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,16,1,I,0.01072,3.12,61.24196702,61.24196702
MWW,3/5/17,Calabas,FPA,1,5,whf,Whitespotted Filefish,Cantherhines macrocerus,Carnivores,Monacanthidae,20,1,,0.02291,2.89,131.8262131,131.8262131
MWW,3/5/17,Calabas,FPA,1,5,GrB,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,22,1,,0.01122,3.07,148.330509,148.330509
MWW,3/5/17,Calabas,FPA,1,5,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,15,1,i,0.0335,2.7086,51.35770298,51.35770298
MWW,3/5/17,Calabas,FPA,1,5,BlG,Blue Stripped Grunt,Haemulon sciurus,Carnivores,Haemulidae,30,1,,0.01549,2.98,390.7264008,390.7264008
MWW,3/5/17,Calabas,FPA,1,5,PrP,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,18,1,T,0.0335,2.7086,84.15422298,84.15422298
MWW,3/5/17,Calabas,FPA,1,5,SpH,Spanish Hogfish,Bodianus rufus,Carnivores,Labridae,28,1,,0.0144,3.0532,377.4204198,377.4204198
MWW,3/5/17,Calabas,FPA,1,5,DcF,Doctorfish,Acanthurus chirurgus,Herbivores,Acanthuridae,18,1,,0.02089,2.96,108.5288135,108.5288135
MWW,3/5/17,Calabas,FPA,1,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,29,1,T,0.01072,3.12,391.6305286,391.6305286
MWW,3/5/17,Calabas,FPA,1,5,BrC,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,8,150,,0.01479,2.98,7.264008358,1089.601254
MWW,3/5/17,Calabas,FPA,1,5,FrA,French Angelfish,Pomacanthus paru,Carnivores,Pomacanthidae,25,1,,0.0309,2.95,411.0375563,411.0375563
MWW,3/5/17,Calabas,FPA,1,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,20,1,I,0.01072,3.12,122.8593948,122.8593948
MWW,3/5/17,Calabas,FPA,1,5,FrA,French Angelfish,Pomacanthus paru,Carnivores,Pomacanthidae,15,1,,0.0309,2.95,91.08097975,91.08097975
REB,3/5/17,Front Porch,FPA,2,1,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,28,1,T,0.0138,3.04,346.1302067,346.1302067
REB,3/5/17,Front Porch,FPA,2,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,18,4,T,0.01072,3.12,88.43923989,353.7569596
REB,3/5/17,Front Porch,FPA,2,1,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,16,1,,0.02512,2.96,92.09048999,92.09048999
REB,3/5/17,Front Porch,FPA,2,1,OcS,Ocean Surgeonfish,Acanthurus bahianus,Herbivores,Acanthuridae,12,1,,0.01862,2.91,25.72747131,25.72747131
